filename,sentence,noun,adjective,distance
Gongora_piramotisbe.xml,"Las pechugas, si hubo Fénix, suyas son; si no lo hubo, de los jardines de Venus pomos eran no maduros.",jardines,pomos,3
Gongora_piramotisbe.xml,"El etcétera es de mármol, cuyos relieves ocultos ultraje mórbido hicieran a los divinos desnudos la vez que se vistió Paris la garnacha de Licurgo, cuando Palas, por vellosa, y por zamba perdió Juno.",ultraje,relieves,2
Gongora_piramotisbe.xml,"Tantas veces, de los templos a sus posadas redujo sin libertad los galanes, y las damas, sin orgullo, que viendo, quien la vistió (nueve meses que la trujo) de terciopelo de tripa, su peligro en los concursos, las reliquias de Tisbica engastó en lo más recluso de su retrete, negado aun a los átomos puros.",retrete,negado,2
Gongora_piramotisbe.xml,"¡Oh Píramo lo que hace, joveneto ya robusto que sin alas podía ser hijo de Venus segundo !",joveneto,robusto,2
Gongora_piramotisbe.xml,"¡Oh Píramo lo que hace, joveneto ya robusto que sin alas podía ser hijo de Venus segundo !",hijo,segundo,3
Gongora_piramotisbe.xml,"Narciso no, el de las flores pompa, que vocal sepulcro construyó a su boboncilla en el valle más profundo, sino un Adonis caldeo, ni jarifo ni membrudo, que traía las orejas en las jaulas de dos tufos; su copetazo, pelusa, si tafetán su testuzo, sus mejillas, mucho raso, su bozo, poco velludo; dos espadas eran, negras a lo dulcemente rufo, sus cejas, que las doblaron dos estocadas de puño.",valle,profundo,2
Gongora_piramotisbe.xml,"Narciso no, el de las flores pompa, que vocal sepulcro construyó a su boboncilla en el valle más profundo, sino un Adonis caldeo, ni jarifo ni membrudo, que traía las orejas en las jaulas de dos tufos; su copetazo, pelusa, si tafetán su testuzo, sus mejillas, mucho raso, su bozo, poco velludo; dos espadas eran, negras a lo dulcemente rufo, sus cejas, que las doblaron dos estocadas de puño.",copetazo,pelusa,2
Gongora_piramotisbe.xml,"¡Oh Destino, inducidor de los que has de ser verdugo ! Un día que subió Tisbe, humedeciendo discursos, a enjugarlos en la cuerda de un inquïeto columpio, halló en el desván acaso una rima que compuso el tiempo, sin ser poeta, más clara que las de alguno.",poeta,clara,3
Gongora_piramotisbe.xml,"Llegó en esto la morena, los talares de Mercurio calzada en la diligencia de seis argentados puntos, y, viendo extinguidos ya sus poderes absolutos por el hijo de la tapia que tiene veces de nuncio, si distinguir se podía la turbación de lo turbio, su ejercicio ya frustrado le dejó el ébano, sucio; otorgó al fin el infausto advocamiento futuro y, citando la otra parte, sus mismos autos repuso.",talares,calzada,3
Gongora_piramotisbe.xml,"Llegó en esto la morena, los talares de Mercurio calzada en la diligencia de seis argentados puntos, y, viendo extinguidos ya sus poderes absolutos por el hijo de la tapia que tiene veces de nuncio, si distinguir se podía la turbación de lo turbio, su ejercicio ya frustrado le dejó el ébano, sucio; otorgó al fin el infausto advocamiento futuro y, citando la otra parte, sus mismos autos repuso.",ejercicio,frustrado,2
Gongora_piramotisbe.xml,"Con la pestaña de un lince barrenando estaba el muro, si no adormeciendo Argos, de la suegra substitutos, cuando, Píramo, citado, telares rompiendo inmundos que la émula de Palas dio a los divinos insultos, « Barco ya de vistas —dijo—, angosto no, sino augusto, que velas hecho tu lastre, nadas más cuando más surto: poco espacio me concedes, mas basta, que a Palinuro mucho mar le dejó ver el primero breve surco.",lastre,nadas,2
Gongora_piramotisbe.xml,"Con la pestaña de un lince barrenando estaba el muro, si no adormeciendo Argos, de la suegra substitutos, cuando, Píramo, citado, telares rompiendo inmundos que la émula de Palas dio a los divinos insultos, « Barco ya de vistas —dijo—, angosto no, sino augusto, que velas hecho tu lastre, nadas más cuando más surto: poco espacio me concedes, mas basta, que a Palinuro mucho mar le dejó ver el primero breve surco.",surco,primero,2
Gongora_piramotisbe.xml,"Si a un leño, conducidor de la conquista o del hurto de una piel, fueron los dioses remuneradores justos, a un bajel que pisa inmóvil un Mediterráneo enjuto con los suspiros de un sol, bien le deberán coluros; tus bordes beso piloto, ya que no tu quilla buzo, si, revocando su voz, favorecieres mi asunto ».",bajel,inmóvil,3
Gongora_piramotisbe.xml,"Si a un leño, conducidor de la conquista o del hurto de una piel, fueron los dioses remuneradores justos, a un bajel que pisa inmóvil un Mediterráneo enjuto con los suspiros de un sol, bien le deberán coluros; tus bordes beso piloto, ya que no tu quilla buzo, si, revocando su voz, favorecieres mi asunto ».",bajel,Mediterráneo,5
Gongora_piramotisbe.xml,"Dando luego a sus deseos el tiempo más oportuno, frecuentaron el desván, escuela ya de sus cursos; lirones siempre de Febo y de Dïana lechuzos, se bebían las palabras en el polvo del conducto.",tiempo,oportuno,2
Gongora_piramotisbe.xml,"Dando luego a sus deseos el tiempo más oportuno, frecuentaron el desván, escuela ya de sus cursos; lirones siempre de Febo y de Dïana lechuzos, se bebían las palabras en el polvo del conducto.",lirones,lechuzos,7
Gongora_piramotisbe.xml,"Oh cielo injusto, si tremendo en el castigo, portentoso en el indulto ! : la planta más convecina quedó verde; el seco junco ignoró aun lo más ardiente del acelerado incurso.",castigo,portentoso,2
Gongora_piramotisbe.xml,"Oh cielo injusto, si tremendo en el castigo, portentoso en el indulto ! : la planta más convecina quedó verde; el seco junco ignoró aun lo más ardiente del acelerado incurso.",planta,convecina,2
Gongora_piramotisbe.xml,"Ejecutarlo quería, cuando la selva produjo del egipcio o del tebano un cleoneo trïunfo, que en un prójimo cebado, no sé si merino o burdo, babeando sangre, hizo el cristal líquido, impuro.",cristal,impuro,3
Gongora_piramotisbe.xml,"A los portillos se acoge de aquel antiguo reducto, noble ya edificio, ahora jurisdicción de Vertumno; alondra no con la tierra se cosió al menor barrunto de esmerjón, como la triste, con el tronco de un saúco.",reducto,noble,2
Gongora_piramotisbe.xml,"A los portillos se acoge de aquel antiguo reducto, noble ya edificio, ahora jurisdicción de Vertumno; alondra no con la tierra se cosió al menor barrunto de esmerjón, como la triste, con el tronco de un saúco.",reducto,jurisdicción,7
Gongora_piramotisbe.xml,"A los portillos se acoge de aquel antiguo reducto, noble ya edificio, ahora jurisdicción de Vertumno; alondra no con la tierra se cosió al menor barrunto de esmerjón, como la triste, con el tronco de un saúco.",barrunto,triste,6
Gongora_piramotisbe.xml,"En esto llegó el tardón, que la ronda lo detuvo sobre quitalle el que fue, aun envainado, verdugo.",quitalle,envainado,6
Gongora_piramotisbe.xml,"Llegó, pisando cenizas del lastimoso trasunto de sus bodas, a la fuente, al término constituto, y no hallando la moza, entre ronco y tartamudo se enjaguó con sus palabras, regulador de minutos; de su alma la mitad cita a voces, mas sin fruto, que socarrón se las niega el eco más campanudo.",eco,campanudo,2
Gongora_piramotisbe.xml,"Madama Luna a este tiempo, a petición de Saturno, el velo corrió al melindre y el papahígo depuso, para leer los testigos del proceso ya concluso que publicar mandó el hado, cuál más, cuál menos, perjuro: las huellas cuadrupedales del coronado abrenuncio, que en esta sazón bramando tocó a vísperas de susto; las espumas, que la hierba más sangrientas las expuso que el signo las babeó, rugiente pompa de julio; indignamente estragados, los pedazos mal difusos del velo de su retablo, que ya de sus duelos juzgo: violos y, al reconocellos, mármol, obediente al duro sincel de Lisipo, tanto no ya desmintió lo esculpto, como Píramo, lo vivo, pendiente en un pie a lo grullo, sombra hecho de sí mismo con facultades de bulto.",hierba,sangrientas,2
Gongora_piramotisbe.xml,"Madama Luna a este tiempo, a petición de Saturno, el velo corrió al melindre y el papahígo depuso, para leer los testigos del proceso ya concluso que publicar mandó el hado, cuál más, cuál menos, perjuro: las huellas cuadrupedales del coronado abrenuncio, que en esta sazón bramando tocó a vísperas de susto; las espumas, que la hierba más sangrientas las expuso que el signo las babeó, rugiente pompa de julio; indignamente estragados, los pedazos mal difusos del velo de su retablo, que ya de sus duelos juzgo: violos y, al reconocellos, mármol, obediente al duro sincel de Lisipo, tanto no ya desmintió lo esculpto, como Píramo, lo vivo, pendiente en un pie a lo grullo, sombra hecho de sí mismo con facultades de bulto.",pedazos,difusos,2
Gongora_piramotisbe.xml,"Madama Luna a este tiempo, a petición de Saturno, el velo corrió al melindre y el papahígo depuso, para leer los testigos del proceso ya concluso que publicar mandó el hado, cuál más, cuál menos, perjuro: las huellas cuadrupedales del coronado abrenuncio, que en esta sazón bramando tocó a vísperas de susto; las espumas, que la hierba más sangrientas las expuso que el signo las babeó, rugiente pompa de julio; indignamente estragados, los pedazos mal difusos del velo de su retablo, que ya de sus duelos juzgo: violos y, al reconocellos, mármol, obediente al duro sincel de Lisipo, tanto no ya desmintió lo esculpto, como Píramo, lo vivo, pendiente en un pie a lo grullo, sombra hecho de sí mismo con facultades de bulto.",mármol,obediente,2
Gongora_piramotisbe.xml,"De vïolas coronada salió la Aurora con zuño, cuando un suspiro de a ocho, aunque mal distinto el cuño (cual, engañada, avecilla, del cautivo contrapunto, a implicarse desalada en la hermana del engrudo), la llevó donde el cuitado en su postrimero turno desperdiciaba la sangre que recibió por embudo.",suspiro,distinto,7
Gongora_piramotisbe.xml,"Ofrecióle su regazo (y yo le ofrezco en su muslo desplumadas las delicias del pájaro de Catulo), en cuanto, boca con boca, confitándole disgustos y heredándole aun los tractos menos vitales estuvo.",tractos,vitales,2
Gongora_polifemo.xml,"Al conde de Niebla Estas, que me dictó, rimas sonoras, culta sí, aunque bucólica, Talía, oh excelso conde, en las purpúreas horas que es rosas la alba y rosicler el día, ahora que de luz tu Niebla doras, escucha, al son de la zampoña mía, si ya los muros no te ven, de Huelva, peinar el viento, fatigar la selva.",rimas,culta,3
Gongora_polifemo.xml,"Guarnición tosca de este escollo duro troncos robustos son, a cuya greña menos luz debe, menos aire puro, la caverna profunda, que a la peña; caliginoso lecho, el seno obscuro ser, de la negra noche, nos lo enseña infame turba de nocturnas aves, gimiendo tristes y volando graves.",greña,luz,2
Gongora_polifemo.xml,"De este, pues, formidable de la tierra bostezo el melancólico vacío a Polifemo, horror de aquella sierra, bárbara choza es, albergue umbrío y redil espacioso donde encierra cuanto las cumbres ásperas cabrío, de los montes, esconde: copia bella que un silbo junta y un peñasco sella.",cumbres,cabrío,2
Gongora_polifemo.xml,"Un monte era de miembros eminente este (que, de Neptuno hijo fiero, de un ojo ilustra el orbe de su frente, émulo casi del mayor lucero) cíclope, a quien el pino más valiente bastón le obedecía, tan ligero, y al grave peso junco tan delgado, que un día era bastón, y otro, cayado.",émulo,cíclope,6
Gongora_polifemo.xml,"Un monte era de miembros eminente este (que, de Neptuno hijo fiero, de un ojo ilustra el orbe de su frente, émulo casi del mayor lucero) cíclope, a quien el pino más valiente bastón le obedecía, tan ligero, y al grave peso junco tan delgado, que un día era bastón, y otro, cayado.",pino,valiente,2
Gongora_polifemo.xml,"Un monte era de miembros eminente este (que, de Neptuno hijo fiero, de un ojo ilustra el orbe de su frente, émulo casi del mayor lucero) cíclope, a quien el pino más valiente bastón le obedecía, tan ligero, y al grave peso junco tan delgado, que un día era bastón, y otro, cayado.",peso,delgado,3
Gongora_polifemo.xml,"Negro el cabello, imitador undoso de las obscuras aguas del Leteo, al viento que lo peina, proceloso, vuela sin orden, pende sin aseo; un torrente es, su barba, impetüoso que, adusto hijo de este Pirineo, su pecho inunda, o tarde o mal o en vano surcada, aun de los dedos de su mano.",torrente,Negro,30
Gongora_polifemo.xml,"Negro el cabello, imitador undoso de las obscuras aguas del Leteo, al viento que lo peina, proceloso, vuela sin orden, pende sin aseo; un torrente es, su barba, impetüoso que, adusto hijo de este Pirineo, su pecho inunda, o tarde o mal o en vano surcada, aun de los dedos de su mano.",cabello,proceloso,17
Gongora_polifemo.xml,"Negro el cabello, imitador undoso de las obscuras aguas del Leteo, al viento que lo peina, proceloso, vuela sin orden, pende sin aseo; un torrente es, su barba, impetüoso que, adusto hijo de este Pirineo, su pecho inunda, o tarde o mal o en vano surcada, aun de los dedos de su mano.",torrente,impetüoso,6
Gongora_polifemo.xml,"Cercado es, cuanto más capaz más lleno, de la fruta, el zurrón, casi abortada que el tardo otoño deja al blando seno de la piadosa hierba, encomendada: la serba, a quien le da rugas el heno; la pera, de quien fue cuna dorada la rubia paja y, pálida tutora, la niega avara y pródiga la dora.",zurrón,abortada,3
Gongora_polifemo.xml,"Cercado es, cuanto más capaz más lleno, de la fruta, el zurrón, casi abortada que el tardo otoño deja al blando seno de la piadosa hierba, encomendada: la serba, a quien le da rugas el heno; la pera, de quien fue cuna dorada la rubia paja y, pálida tutora, la niega avara y pródiga la dora.",hierba,encomendada,2
Gongora_polifemo.xml,Invidia de las ninfas y cuidado de cuantas honra el mar deidades era; pompa del marinero niño alado que sin fanal conduce su venera.,marinero,alado,2
Gongora_polifemo.xml,"Verde el cabello, el pecho no escamado, ronco sí, escucha a Glauco la ribera inducir a pisar, la bella ingrata, en carro de cristal, campos de plata.",pecho,escamado,2
